scores,avg_scores
280.8727722650194,201.8015038751863
296.97565624027334,204.2703576348401
280.3345173995421,204.71911739531453
273.5460967108142,207.76564911952897
-144.42399931598905,203.88746649343685
257.2561118523002,203.94721532654995
246.4329715507122,203.91754685806853
254.10358128019607,203.91774387486424
-155.03862751579038,199.87510078471323
77.59860085058324,197.84599513612523
219.6564168678947,197.58066738704355
32.89952475973138,195.18983256720605
251.84905437017738,194.96065860466064
225.22721442468685,194.8681321551339
275.56688559137183,197.71920940472864
243.0306694803069,197.39905039278415
172.54692054606224,196.43046123323896
249.23479353794713,196.51915136955947
258.1217218691957,196.71991284196898
280.8893858784025,197.3267215126812
269.2392879013096,198.4922261669944
290.8529490357077,198.8816788636091
94.49924517121272,196.98687669032617
271.3629321624369,196.9961999367683
262.9712166721134,197.2067472708788
302.4761551372849,198.79870855465253
249.59003807399205,198.50366738798047
299.28335393489476,199.03396840556502
255.43804062701986,199.10299952389812
276.31671129233047,200.82020105010892
26.24481110861693,198.58692424302586
70.74726933912726,196.43777835542522
14.19512014490499,193.95953794708552
260.31801819660745,193.9597628816683
235.91734317111099,193.70837824760633
282.0463854378929,196.67868023276606
249.11245630692747,199.20551024792283
-40.676842196044035,196.04098545340415
274.44876403571743,196.11662563856365
-94.93250491721003,192.2508929722515
303.82338269101524,194.5993452540183
269.5596184620066,194.58603047967307
299.673942800996,194.89334512705835
283.13083540805906,195.24733281164808
284.04923246926023,195.7271386758773
58.86564192796905,193.42307600757664
45.06877305590213,191.28863102879563
17.860281136025236,188.47087088182138
263.98187957623765,188.44157391418148
253.1161629493446,188.39316418685428
301.12834086447924,188.79631468868408
235.53442096637022,188.82825643339234
277.87634794866824,192.77527859572004
254.90166955766085,192.14980558323776
49.37453589091308,193.54119525909155
263.7362231064058,198.67292396477436
299.5726546319961,201.99940472646483
228.66829307625855,204.8974775894143
30.403140908888588,205.63135913947283
272.5874554290356,210.2851744208914
278.7644979950697,210.74173092780995
253.9952086033381,211.16119415061604
280.2942583159678,211.4406079614951
264.33960558811134,211.52853414535392
240.62235984719956,211.44493133559183
269.0038122138685,211.45113940086486
224.9885595080793,211.16842425853497
266.013661275003,211.17775111925977
256.75096560086195,211.15152476115122
119.06932835112421,209.78107862871067
285.1480603486653,214.53021027255946
274.010744965159,214.7315519236009
319.81074681568487,215.40449021100167
241.78221586526377,215.08972681189775
233.93053198285867,214.66068514510565
267.0269162057054,214.75837383278215
243.5030076464541,214.611413776177
234.67646211396175,214.4243013742255
265.3124958950636,214.34110092836363
255.1311476896053,214.473043861793
282.0145600171215,215.23097789977098
245.9560745692277,214.97912527549357
190.96442432909632,213.92551068411998
245.51711820025764,213.96701056686558
253.43741201830025,213.9068271902635
270.6340300851595,213.66249464454646
280.19940237121426,215.85501725005545
287.0204664172651,217.57207096094928
288.7520568184632,218.86206273628207
313.37303335214415,218.92939553287763
283.5582444918432,219.48166917247832
281.9389012018569,219.50653012164855
9.222480619333268,217.16090633005467
17.786774388337633,214.32960780305314
232.28297669261826,214.24673238428915
263.0149299121299,214.18935290980386
276.33469172736835,214.41738770853235
252.58103047187723,214.1777355353088
249.23874622107468,218.4550089831765
271.4633812427554,218.8850917411137
277.7434675845019,218.8537986943086
273.19316155382205,218.6159737474441
237.65959592311373,218.1892245326798
229.2860847469138,217.74662441304076
287.42748369058745,222.0651392431065
281.56513979273126,222.3082295225108
56.44294010270616,220.40832920803075
47.36222503956756,218.34091564562448
40.65704926811762,220.29787241346355
256.41937995674857,222.08608020452522
275.09827600710804,222.64049879591732
270.76632116531346,225.01916675997316
301.07666693205925,225.51144288559198
253.2103676957645,225.79127441830275
264.900341488354,225.68460897727257
271.03552387004277,225.96465752116993
281.51544837196906,227.05434279942904
139.7915890721644,225.95991075477122
267.11310123581666,226.04982454843739
283.1805869691531,226.0727365593449
285.9623609020697,226.2399672893525
287.9662075126232,226.21109987412166
266.6277107577758,227.93238452998727
244.89668594806977,227.66772206784364
278.65239750591127,227.8245338761816
263.9784003048586,227.43955632785736
131.82190029110026,226.26187495002839
172.43909170373558,224.9934323277168
22.477842165942533,222.663830343106
277.63054185270505,222.67696864870976
249.2914681203018,224.9074352188266
257.66211246469305,226.77658365008227
123.82899594736737,227.87292240810686
276.94355837997347,228.03917780994055
279.2588854333175,228.47259323256264
228.73426850297932,227.93947206321354
265.35654780264895,228.10191297817076
252.28542903177245,231.03153569044895
11.32641960768457,228.40031224616857
-238.40783312657052,226.965558964075
260.30218863197626,226.5303470234846
258.18718929263764,226.41662273179088
244.4146271742548,225.8640295755235
263.1026773800669,225.66374799524354
-105.80939870954583,221.76516168345552
305.8035507316399,224.23454077149216
283.9619217890911,226.62347225882408
271.1513447547134,229.15638289501098
295.9024607977157,229.4755887072257
139.19504827534686,228.33637756048574
263.8290398322546,227.9633845501635
-177.312333075102,223.83491700974878
262.77092181371006,223.68386274839924
248.0130817110437,223.61497686993306
-80.96813918078263,222.31155011921612
-189.0960296266869,217.78322759188518
298.0505461949167,217.76800650751443
261.6412495089695,218.09773607184152
302.2281432999637,220.81598609575224
218.72363806361113,220.277347922098
142.03221106001288,218.91002505274736
271.9809984879406,219.08988295159338
294.7943266408647,219.23488363484242
226.70969669610176,218.85858454592235
270.33017366385764,219.1556626840889
-0.15919923125628088,216.46403256963768
271.0457653560863,216.92460462811775
279.1179566587394,217.05564758195504
277.12600444061593,217.2593979703526
281.3789970705771,218.88249465754714
259.33347168840385,218.62434877094455
295.7976378760012,218.84221770005297
241.99414551523623,218.06405168704848
281.70511571147665,218.46328068551063
284.0654631597296,218.9646299972793
35.29324139891429,216.6472932492114
281.21924189050526,217.02445559165193
260.01314809733776,217.2778224514857
274.50902390214156,217.36978773155647
314.4188274701124,217.9626645293615
296.67855657325447,218.1093044949228
283.25999449373944,218.48234369416798
149.8081733099882,218.07078118397686
253.34803808985794,218.14909038287288
287.48259001118186,218.48954216280177
280.86025712144965,218.59180443316464
276.30955608725696,218.55290597032507
297.60353847536,218.658736690906
255.2114189597158,218.32333031231855
263.2163281910523,217.8217632607076
282.56685257255685,217.81184934151472
141.34765431688334,216.405936872665
231.6889272247704,218.63060133871934
245.89852563345144,220.91171885117052
277.59800668089446,221.3648691510533
286.023126707353,221.59495111900557
301.4794379688988,221.8463985814208
255.6972312007827,221.87756058870985
263.4194903860864,222.01936803035997
261.28964526391246,221.91763067057153
278.324507096543,221.92344106569195
16.762875831731392,219.35913820847105
142.2282673001553,218.40482492224137
278.38603300746934,218.89582440484696
266.92451929658586,218.69079476090698
253.07294720820772,218.40587283506179
275.563756541456,220.59708099944925
273.4288050738253,222.85774679979187
292.531836223838,225.37649466934906
240.65197473684094,225.21882061715
39.97101832962065,222.86754804037508
257.1305731077598,222.73119055979953
295.2605087365094,222.673028977844
267.35061607942094,222.81443146168058
271.9520814672561,222.88494886146964
269.9672386657646,222.87426600942686
242.6424162230326,222.48553568793753
257.81045974316305,223.66572439464753
249.91452588135343,223.49373864110285
283.97188952355657,223.5016516666469
11.249520928839644,220.75452326691462
-50.88723771525042,217.36598881463587
281.4611489069588,217.51432319612766
241.21597552387058,217.47751609188566
270.0381234910974,217.39137335173754
148.2631657689894,216.23422100637887
305.4754435296629,217.9707564387645
-187.94563986870043,214.3669091230401
242.6312717565817,216.56844341894654
277.4687513022875,216.56682551344235
284.42832843718634,216.9181941166112
263.6544792816049,216.9781177847803
-307.6248575289519,212.66357925001714
262.6021428694679,212.52016509491204
263.0909539081444,212.35848577966033
275.3693332902973,212.8248364275335
303.1089503214544,213.20236045272156
297.4623665462648,213.65412982786648
-209.4634249289974,211.4462313824997
-1.2727366588807882,213.81758234717657
265.5980888512677,213.8705413493695
296.3796091380812,214.25246554782396
222.5017901081026,214.0333371771624
284.6461246259589,214.24877164962135
263.95350471078837,217.9464006838247
273.65798996903146,217.6249450761986
228.6122298227459,217.07144815653515
-48.71797416918598,213.87275496729615
75.7834943153963,211.67156530247294
185.60657060825946,212.13568052580206
224.69559021260716,211.7443460296056
255.40926145010724,216.07156197485764
21.2173757873977,213.65602651459457
279.65876719733456,213.97248336945745
268.76838262555555,217.46984858752086
57.098627516052545,219.93179515894826
-63.251247215926426,216.3187772248399
100.1661843251614,214.70402657300176
127.30075012652989,212.95475264126745
236.82813612487803,213.13579762188007
259.42475012053114,214.30972301248528
274.6923780312907,214.33683680791876
244.86827369347645,213.83757627844483
292.58450014196654,214.49632431290354
255.98519153475738,214.35287449161248
-54.69451361375731,213.80752134778749
292.65187558974935,214.02358245012408
298.7780161659223,214.22018304519597
240.1638154567887,213.85056115535764
275.82769406213527,213.79504812527324
267.895354606109,213.8806669544503
290.98987893261403,213.83258936501647
279.68251779660295,214.20947308783013
-254.13344993739776,208.85108743134134
278.0519493386763,208.7909522931308
268.5831067465622,211.12385094660726
283.692367873455,211.1485822064368
284.5312739077187,211.3937634645406
262.75717192347736,211.27624494475396
301.6990098365876,211.1490467684187
-25.777186400312758,207.924489338683
233.86257263735465,207.43051512011917
-3.7523770373855854,205.8949096166455
249.5081930540523,205.8565111662874
281.1368876825095,205.7930541430007
313.8319564000426,206.1227711357866
300.53015399208584,206.36497711483491
256.1822040304778,205.95076377038612
260.5319585706929,206.00396916649584
278.986607854316,206.16167196312853
260.8659866451138,205.94466330385404
255.1204532220261,207.0823912929055
271.5722030047277,207.4812240507051
285.53455855527807,207.87758437992335
255.2997464209807,207.65460177732422
241.73648140822124,207.21173532433286
277.92829486031906,206.97622389324707
236.15540815653026,206.78080566280457
265.2437015209572,206.79904777415325
252.81882908439198,206.71433961235806
288.9795264302055,206.82088980569472
236.3135811637089,209.01639685901446
265.0093755697085,210.24420794171002
255.45672164698902,210.01491482810516
253.27393532827762,209.87840898842208
258.4460303810876,209.93213982015092
273.4281981379538,209.91078423611586
294.19980935652654,210.11849427894288
-26.32271429182225,206.92994877378632
267.56969245277344,207.19912595094564
237.3153067809108,209.17256883545855
277.6616881266814,209.37787998564775
276.78251776502844,209.19310007593296
297.67497316866945,209.49634364682544
123.6943482481754,208.01376631463464
239.13910382273386,207.70548496620435
279.98141028495996,208.07887490682356
271.1376215153276,208.2121465245453
127.95314936281837,206.9925327593599
290.74314164003414,207.0602452805247
273.5784559772359,209.68353463100863
299.9627187438513,213.19203419559966
237.07378568425003,212.74816056337255
261.7749370825123,212.95375017895898
272.8074561750995,212.98144350579895
254.23446264440562,214.0411564745531
259.6774333067772,213.58317637232426
273.50988959624914,218.19773166697374
235.21727321274813,218.12359168153543
239.8121851373839,217.74702601988636
246.39695252830154,217.36671226079753
-17.926130015662196,214.5509061678249
233.14738394642734,219.9586285825787
229.91307684102642,219.63173792229426
122.38591476342582,218.22468753084704
-53.57080083552708,214.93528618958877
217.27554811464478,214.0769521675207
264.2210053456906,213.74453855551496
253.2784996436005,218.37195780124097
261.70076577893724,221.00169282561913
279.971010484433,221.14542204195084
287.22834949298755,221.0539094454999
263.87161500315835,221.4676076944504
276.60817375008935,221.38722818569175
298.4791018398031,221.73248415698188
231.46156662428325,221.31051992353437
250.04872998088754,221.5248849251158
242.28036649594168,224.4348683317671
264.7032829167259,226.32406621778037
305.4220431862022,227.5222209435598
215.55272714878703,227.43079231292162
253.84134800716635,227.41511317849216
281.54598391677496,230.01839925978595
281.9103151512899,230.0409147393255
283.23231320071284,230.18555404507705
249.566195462123,232.1102297245378
270.37735774873886,235.4465157741844
267.96874124028955,237.1245413433357
269.71448686823896,238.5486787107528
263.98998392975386,238.8202971888016
220.89883504943793,238.43503803809065
239.10279279314835,238.0791421857092
283.7373488121999,238.46783293689646
296.81989578582153,238.510186893335
252.28147968852898,238.47314977487272
298.8067037702855,242.00816194871317
231.032437419099,241.39196756700665
257.87646653926333,240.98295207074005
-21.35380272424969,238.36777588892969
279.82135971716554,238.40771254547997
258.0787938698228,238.30954693811714
277.8590740704888,238.17823888949587
262.85201549624725,238.00993386649228
-67.97138181983416,239.87155454766796
244.91787566055612,239.54021381088674
261.6411090061719,239.47079383348284
228.5324095426367,238.91919425017466
249.19590617275608,238.56584057282504
269.50731448895124,238.63334199847975
238.0800470641346,237.99715237075526
254.47158429188352,240.79964007767722
233.07628611568293,240.79177721246052
63.88078033428667,241.46810878617723
280.9277280546261,241.78230413618297
268.6590242097439,241.65752550145527
261.98886312958723,241.13909456875072
271.74753372789587,240.85126836610885
268.6413683008185,240.97586000881222
244.87260226182863,240.8192664457236
275.462651981488,240.78402688699532
-93.05507168349976,237.2448163037092
281.25131062093345,237.50612487769828
245.7457605147685,237.24786045279868
249.6015446911709,236.88853031415758
237.6329053054922,236.71186190300267
245.64017345855336,236.750898823506
259.4348663037366,236.5659645379402
265.20458952989907,236.85645635167387
280.74159846799114,237.0114353211442
275.9973815946603,237.2432208462469
270.0774158461692,237.05419974040652
34.50205743425951,235.03608450311208
307.7112832382686,235.4631035797977
262.0373997669817,235.52891036099763
268.213880936387,235.67830981707868
25.560143469656992,233.34945094796439
258.4921991018296,233.20009095760318
280.97697069604084,233.0678625709983
262.4518234876743,235.95560794879327
268.22030722637317,235.96211409652926
42.14169565789257,234.01037798529904
-9.119745293349908,231.14256365109875
32.32501197759848,228.69798859322447
243.55666572898645,228.15680551882764
278.49765329937975,229.7048385693396
290.265635250449,230.21610388361677
282.80149691528834,230.24430474992008
285.69204587373247,230.38984899350416
-35.029244991871494,228.76002504995725
250.64284690522732,228.3590221026092
297.29286979064887,228.59616624074334
284.53496316189444,228.44188868492375
302.6195655561221,229.09734648364247
245.1907252745274,228.9315043655626
200.81058028442976,228.2115356066559
295.7976649662149,228.627167629874
265.0181173919324,228.6805744707256
31.78520244867977,226.2633275992499
267.4892211367766,226.58604707849017
296.9290238422633,227.15721546553894
263.9250485893533,227.33249642614945
258.0278165639142,230.0920358919452
259.58086543227773,230.35637070680372
273.4709499374061,230.79194943776756
252.28852527400323,232.0909755428733
189.6793349292835,234.52347690052142
297.1691970138435,235.32241338951334
277.9437640016413,235.45964097607288
249.58447041182868,235.42270068375512
302.8342597300542,235.83403562326635
-161.56313269430433,231.41869419147898
281.5879599814459,231.36229029636357
249.21261634952225,231.2157003098272
283.39250890804203,231.28354366140675
283.6975336164703,231.13572797917342
35.98905635961421,229.18100287652666
-45.26111776863711,226.2279043990314
270.40281829557136,226.5091289170277
246.84363929145,226.33053248077496
266.98849807931833,225.9461970297061
290.79667663552925,226.69863652457352
259.79500049173816,226.75817304941924
296.2151008889125,226.90486421914062
264.37724021525236,226.72953346978025
269.22603782022344,226.58947071597538
292.6728492670839,227.02053725402504
274.2378283506594,227.05914196004423
276.09650583683015,227.14041960600963
254.99832616731499,226.99325799900038
275.49431842906756,227.1083013439935
267.7508541137045,227.5768215346362
244.9379992432028,227.63517359913675
247.3971891879371,227.2717720028941
259.7841051037716,226.9014140960736
300.3998310962563,227.38259761015087
243.86361573510277,226.83316672979907
306.8662665070873,227.59150502067897
279.51191717068673,227.80785952699318
316.6247046821978,231.18764460105766
300.0368960259533,231.38979996414557
249.87799045963544,231.30779193004366
286.59909748449024,231.39519216418373
11.830184331404908,228.8849738525352
256.0741683566462,232.12542935430002
67.83819334080246,230.35463253110248
283.7790702978137,230.57601214401885
225.80878536997386,230.54877590229225
248.2081003399729,230.53889784396443
264.06774985594666,230.48450219763436
245.17022292597332,230.55540395625275
263.8580344596079,230.64926845793005
235.2822673428221,230.67132827020146
262.24787307996303,232.6549991976582
277.2719787563376,232.61844170467535
289.38999065187534,232.82575136909665
243.86264345753972,232.64448917237613
279.6819039103035,232.72383287420024
259.93940996727906,232.63681329086484
293.26444173692374,233.12073168561577
260.14083521996974,232.9675135180006
279.0241511701679,236.68830574653725
235.2461793634254,236.2282544339622
250.49529804846074,236.2757498092991
258.39075732964193,236.36364193568386
281.09176446390313,236.79823052726795
269.04278636496144,237.03225665633198
253.45863021378338,236.9724942954325
262.73854320293145,236.94783383216284
281.7578339467383,236.95799618695028
283.67336847154587,237.03475605571919
276.91849190085213,237.103166816266
48.01917036735517,237.23833794559698
260.7746563130894,236.76897167634513
281.74205330181064,236.96601821169344
309.95986422886693,237.38347804461824
276.045913800333,239.888335747925
251.69702216572338,239.82038397856394
292.5936892361874,239.9365511639654
263.29179467610436,239.9449508758497
312.14114421632354,240.3841592457492
294.74016368958246,242.9101439260661
262.2450132120306,245.62379151111992
275.83709431754096,248.0589123345193
298.4630676805567,248.60797635403503
-172.4340300876017,244.0986595201652
-178.15415879894118,239.41446157967127
241.32265059585356,238.9996731164769
249.65943883520634,238.63934704609167
289.4265064025516,241.88390456003592
69.5684921276133,240.07316101225976
270.85373679718793,239.8087696823252
299.2755548800736,239.956175599507
196.74399668617565,238.8974199108075
237.9394953529384,238.8249076115916
266.9717839561322,239.48651964830864
256.81886695102327,239.0967316681567
276.94591317620745,239.2160096259995
20.420820520110183,239.10236580671378
247.63772364680617,238.9038508318141
46.53545549513791,236.39991514834284
259.1213086382148,236.35187774883147
260.05537368278306,236.37215332002015
252.7517873775624,236.303862539473
-150.89869343422345,232.06016610575668
277.49033025258234,232.31218415554247
251.18967515110234,232.92728755776065
264.3282499363885,232.59887808698608
283.95784880425975,232.65901893501228
148.88333601180148,231.65200759101205
261.4608668162882,231.23827366187436
287.41454093055023,235.72805039812292
-46.76355564319282,232.4445352418765
267.22741521733394,232.62468323055467
262.9203307034004,232.41996144850822
255.32262602110794,232.1362123725546
-127.49981704927652,230.50132363846572
259.39153431933426,233.5478501593454
274.0069802658519,233.5838917790482
266.556439842342,233.7810197845571
294.9130352053869,234.06026515581777
296.6245948200251,234.11854433766274
245.88518258066708,233.97944615855207
-90.38791354354824,230.11341601422745
51.221552268910756,227.98185913476405
285.8272541558299,228.14787129812012
240.92235549027444,227.630366360352
262.5720901765069,227.51370897861048
280.77972001222804,227.56054112036446
233.85428197927848,227.3491006784841
274.03804400553196,227.33453793424877
290.0229960722312,227.55725935383404
245.09849776988264,227.5588643391008
244.58232178331468,227.53071566505457
260.3228062599645,227.5361026766165
267.13329085873437,227.2034372742413
284.5882460052319,227.61068357694253
264.3321404405872,227.18534231627757
239.6125697652867,226.7863488422236
279.09961787528687,226.41109797415447
310.81077181231296,226.5188367320181
298.5391963515163,227.0054487909369
271.02673902998015,226.8497252063918
59.99016597291889,227.33132502280696
-171.8836321304549,223.05174701793595
250.57399994801867,224.87910508400807
288.8283627034764,224.9295980080647
269.9376642882855,225.3708867972478
272.49291632741404,225.61373495712218
275.2363865907679,225.72542132447043
242.53295793816852,225.6990486745924
250.6652369521777,225.56712069951809
256.61008030144717,225.78039882910434
291.5425770797164,226.07334586910187
-79.39138430997001,222.5067122384388
286.0048518270304,222.4728608501904
270.6552854387096,222.74078727000204
282.35332851802974,222.7675015160793
32.19077885046531,220.49001520491115
292.3149906206504,220.48052069374845
250.3550552252198,220.38266289380093
253.71343385705902,220.12955572066983
252.78250290057088,220.30491895604126
294.7520662986072,220.74748663854277
242.76746812596224,220.59125374650594
256.1473785431631,220.34180988729858
266.29844676433686,220.3143664912923
283.07335051956085,220.61051369435012
296.6619905496216,220.94974816781698
290.45625606736724,221.03673238902329
252.13050772351383,220.72130378154299
32.17821586123941,218.27390102114688
278.2732920373717,220.576442237847
277.4424200705734,220.74311987542188
240.5201855628529,220.33090119803225
293.90809385095065,220.1703834942531
289.4563072386977,220.30448742863675
274.33034834412285,220.53082069042077
-10.854646675551791,217.49633733130338
-9.328784403100798,214.77013154051136
269.3346098493795,214.34206619684187
254.9487724217786,213.94415228416386
269.6388477729369,214.01809062977293
303.1306778034598,214.29102646463213
280.916427330484,214.1155600611314
265.1329028349696,218.49122939035706
120.1388445622774,221.47415942396924
273.49047592275,221.79583767723824
247.09143275927642,221.7701576164789
276.9368956402926,221.64526150885635
285.92056330565924,223.80878222063683
284.8455594327027,223.94870044699192
304.76396469946826,224.0035845451859
282.22947996162515,224.85843937794039
259.8790668930412,225.0778350933414
254.96701367207177,224.9577873905008
288.51872915735106,225.27478601256408
284.31157333660974,225.34844261416808
283.4285161897714,227.9785195708647
295.9490041766379,228.461632376163
285.6657859434288,230.85293568064594
237.07352372046688,230.63245783146849
277.83549643273915,230.81025905896803
264.1966237946491,230.92470742313893
254.47022810880327,234.97839663856922
272.92796283523734,234.93277296439578
301.96833370961497,235.44055954998086
275.826881872924,235.55554586934616
286.8854155217903,235.58482153652147
296.00098822353215,237.05599805863875
261.3802390348941,237.05519178082483
277.2019751549374,236.9530661230687
278.8496478791097,240.20919815829177
258.7940440643605,240.12486444676205
273.34963535047166,240.22915749323275
41.2028220578691,238.08795945360035
248.23218485987545,241.8452794726919
254.3535232343413,241.79489936184197
265.8823173197091,241.7136527323805
283.9796369704742,241.88788470366183
257.22215700134007,241.51097592162137
-512.26425248496,233.42208744857152
275.4738966130004,233.7179745888948
277.89936116522483,237.40084733598255
297.45203741636425,239.8631521874571
256.88836685416936,239.5737633144405
281.9445701540217,239.98398546107802
292.98761799642847,240.2881407392772
256.09623629084933,240.04130590206339
272.893669998804,240.43169978225865
240.91345712717853,240.1004539134751
245.26197100351774,239.652843662788
270.87805986866846,239.91063928377585
279.46806212327397,240.25949668717544
311.7276671708912,240.77354529628468
305.9688643326806,241.16190103102417
253.34803352233632,240.84949890619518
298.4293494439513,241.19047099622887
305.75240204451967,241.85186931902118
277.34912456094014,241.83436438587773
233.76893082029898,241.0639459759576
267.8840607457353,240.7573946198998
284.6083782067643,240.89321101166766
229.52133867440034,242.58852273868243
285.2986293823566,247.16034535381056
227.98259610748303,246.93443131540516
240.48282304191346,246.4509759187896
226.39315920594362,246.01553086796616
309.3781965673287,246.3843836703653
245.47456905412085,246.08676549499884
275.2908404393802,246.414344320011
279.7503861293002,246.70519581178218
257.91044903793784,246.7181994991471
103.25556121163649,244.8353293404663
240.6932326759033,248.03617551032502
260.41604982927424,247.78028749034743
254.5450744903799,247.6191853808641
254.18576935083942,247.33750978919224
299.2734083588864,250.00833608427646
273.0233421717397,249.81541959978733
271.6051243159526,250.02792029069468
290.81300464785716,250.3989159986027
269.59637820123214,250.56705475160928
301.64155152214107,250.63594960384464
309.59420636691357,251.30421698625418
286.7485575674432,251.6102287764969
281.16513589096644,251.75889566776326
19.20778459987055,249.12024000856633
307.64049443867054,249.23002504745685
229.60188994890143,248.62148138627214
265.8381348828949,248.758557657866
290.5878888936766,251.34265438819034
126.06588462222412,249.82058031403886
299.49895165842423,250.04114562991734
292.688133551947,250.5628251098083
264.84013169312675,250.27214548823008
284.8382002852453,250.22596441869555
300.89160464823107,250.49157698173659
269.95513560995516,253.29967480459166
271.64574487810546,256.1094200974037
274.3108833175254,256.15918283208515
283.5650464993282,256.4453455728606
269.2753076856793,256.44171017198806
288.9279981620034,256.2996833755735
267.0494219798726,256.1610133220674
260.3334125689815,256.1130184194075
281.0392448284423,257.7220224220692
253.1889893735258,257.5190075565769
252.99849901528873,257.57807821913707
277.8272392595157,257.58698165532934
292.8391525148321,257.65616754742103
292.02171086661014,257.72792906176016
274.0343791985723,257.42063320675123
277.9457408486548,257.3777958156215
276.9573501084206,257.54857864777523
270.2175219860235,257.7010837309148
290.65152540447684,257.722411693386
272.28470866585985,257.60214304667846
256.85493740247307,257.33640725880554
269.36960409246444,257.0706132579638
277.52547648587404,256.9892101633883
275.5247725144045,257.3737226513277
279.40086579170213,257.3893763449173
304.5201259076723,257.7926113660475
290.3380049172897,258.15128913413236
263.8533380537996,258.060542886318
257.4469218517909,257.61532876773975
280.82806417205575,257.6653405907311
275.9548212672848,257.55603464818597
263.1848177837583,257.22787294378827
238.8176937942337,257.0022474913817
271.24469308074566,256.9426746706398
279.56191761357263,256.9497973679844
220.52019642711542,256.5670588916119
-101.23826166905582,252.82117992141667
258.2801093133935,254.9919527939719
258.731321816225,255.09694416353534
277.58466998421056,255.32925563103407
255.53109274937626,255.2257433853307
282.54953112940854,255.21144232692006
-14.571176661265909,252.49350899029403
254.93340800633678,260.165485595207
265.23102868079854,260.06305691588494
266.75508511130624,259.9516141553458
230.40460577224826,259.28113983890466
256.2984311448579,259.27524048181147
274.61410869681947,259.20193586723946
240.58818237884557,258.67794151106364
285.92576318137696,258.97623677996893
288.2375321118034,259.12967540109895
281.325745754623,259.5337982873734
278.3239249564766,259.86441782690304
280.6971747166431,259.9626089753827
286.07293157155,260.0286576698655
271.7277413824896,259.62865841198146
263.4729129583629,259.2036988982383
253.18992822531254,259.20211784526805
278.6322199999753,259.00414655082824
257.25461240297267,258.5191686544128
308.37815594729057,258.82945896827636
265.9012825101588,259.15078248517494
264.9969007350817,259.1219108850684
298.402752520319,259.259854628204
284.81587532463584,259.8127999947063
275.2046975474833,259.71186067635756
263.47600477995763,260.0667947630823
248.37145732379835,260.1456811059012
298.57765154059825,260.86752602924776
277.95815178165003,260.55332558139094
281.7265885015492,260.91584577586525
237.3952649434212,260.5368900209056
57.64307801035068,258.3158169397161
263.8832416956516,258.37554486629324
274.30097428862655,260.0859989970632
289.2791990039904,260.57185866034405
282.827814421324,260.79597630626455
249.83804590536263,260.7489060204144
287.33819085421715,261.0804302354482
275.91460052103486,260.8468421570696
263.093880221357,260.7475475375658
302.1925303960478,261.05342159836675
236.39999102662452,260.5092914621544
278.2288303299651,260.59561598344175
275.932210605963,260.33852257428
275.7812738287315,260.00039324889815
243.5590412733569,259.5684980859573
290.48288435668417,259.6616755706145
261.94067014048323,262.0890044260206
256.72135930033835,261.5798130746373
243.26598159650553,261.7164539911133
281.035486653725,261.86842750882164
262.0075299443624,261.58262391932846
276.06434453187705,263.082608518425
281.7304016846073,262.9049230186869
305.24220881417455,263.0304637713091
303.6560804015456,263.4186232583933
215.60646981423554,262.7263059536832
300.2933157644855,262.7203230648458
260.5862833395594,262.62663454214174
285.4582607672422,262.76475970103314
283.11302809624493,262.8527811488203
53.94804154967443,260.5566110993238
288.21279497441776,260.7459859722112
285.6959632235423,260.71366562282657
245.8173193336308,260.50134459636416
312.31745683007875,261.02118503897515
304.43056547813967,261.2550982454721
40.30410307272899,259.1262493824641
314.0791224309943,259.7370556166212
16.60279989790169,257.124811223005
11.137888883098128,254.3077985866877
35.56895126997196,251.74327099072133
303.7426664843235,252.04035386357882
303.113559010837,252.2920320452006
303.6963656896691,252.55942220101315
22.631762806355937,250.0835646092165
315.8549980288018,250.3355993354597
300.6290990038732,250.61904323883985
44.882292897666076,248.49931679379176
254.7171511841644,248.3527922647088
306.58488484622353,248.64338634831228
265.9922268148096,248.54806089131634
266.90431136240227,248.42309534702338
283.99587522550684,248.21785284020166
292.9150160491787,248.24362295152056
277.0113702595238,248.37520327357782
290.6106252136867,248.70684030719673
306.7072952972851,248.965632618449
297.4124243758386,249.18020864953453
270.7921175083328,249.2562816467803
247.60375428940284,249.34414225173205
271.2214876144444,249.34391019706905
285.3690273187637,249.40198129412096
288.19950230273594,250.07877435287716
260.69142285126634,253.69807119808038
289.20114815196337,254.00728158646606
316.98650783474534,254.58983344665126
295.858658540031,254.77257333220942
52.70804555663932,252.74434286028207
295.9053262824194,252.87790081181222
-62.218433799492274,252.40142824042996
246.52058006369137,252.31729996100347
271.74001942289453,252.38238986842444
249.72952856328882,252.2121343029443
244.04261066583734,252.3485143518802
-134.9170022994727,248.43636001743687
300.65782979020724,248.69679722837077
241.6394376356125,248.7073097809384
282.5329090475142,248.67338123959976
246.67789527685736,248.25778487125032
240.27144956964136,247.84724190940048
311.484263587451,248.17884529571026
34.495015237953794,245.71682370092333
308.60043205435795,245.94209870575142
291.26724334375376,246.13749372536407
245.98463594368516,245.96261095521731
274.88383965495007,246.17955006951368
283.81190445831754,246.23134691409712
254.75744805586305,246.206375270626
305.9011467475227,246.1816051786283
229.391525748028,245.816507611007
-9.854830225182496,243.06799030140436
263.1275596951565,242.71523837315272
249.75952609315374,242.36467488083792
35.276903719922416,239.96539694256228
299.8073090077681,240.3287099848404
